From,NOX (ppb)
22/02/2023 11:00,19.1
22/02/2023 11:15,19.7
22/02/2023 11:30,20.8
22/02/2023 11:45,20.275
22/02/2023 12:00,19.75
22/02/2023 12:15,19.225
22/02/2023 12:30,18.7
22/02/2023 12:45,18.3
22/02/2023 13:00,18.2
22/02/2023 13:15,18.1
22/02/2023 13:30,17.9
22/02/2023 13:45,17.2
22/02/2023 14:00,17.3
22/02/2023 14:15,17.5
22/02/2023 14:30,17.6
22/02/2023 14:45,18.3
22/02/2023 15:00,18.4
22/02/2023 15:15,18.6
22/02/2023 15:30,18.5
22/02/2023 15:45,18.3
22/02/2023 16:00,18.9
22/02/2023 16:15,19.8
22/02/2023 16:30,19.1
22/02/2023 16:45,18.7
22/02/2023 17:00,19
22/02/2023 17:15,20.4
22/02/2023 17:30,21.6
22/02/2023 17:45,21.9
22/02/2023 18:00,21.9
22/02/2023 18:15,22.7
22/02/2023 18:30,24.4
22/02/2023 18:45,26.8
22/02/2023 19:00,28.5
22/02/2023 19:15,27.2
22/02/2023 19:30,25.3
22/02/2023 19:45,24.8
22/02/2023 20:00,24.9
22/02/2023 20:15,26.6
22/02/2023 20:30,33.5
22/02/2023 20:45,44.5
22/02/2023 21:00,50.1
22/02/2023 21:15,52
22/02/2023 21:30,49.4
22/02/2023 21:45,42.9
22/02/2023 22:00,39.8
22/02/2023 22:15,41.1
22/02/2023 22:30,46.7
22/02/2023 22:45,54.6
22/02/2023 23:00,57.2
22/02/2023 23:15,55.2
22/02/2023 23:30,50.7
22/02/2023 23:45,46.9
23/02/2023 00:00,43.3
23/02/2023 00:15,40.2
23/02/2023 00:30,36.8
23/02/2023 00:45,34.2
23/02/2023 01:00,36.3
23/02/2023 01:15,40.1
23/02/2023 01:30,42.5
23/02/2023 01:45,42.1
23/02/2023 02:00,43
23/02/2023 02:15,45.5
23/02/2023 02:30,45.2
23/02/2023 02:45,42.1
23/02/2023 03:00,39.3
23/02/2023 03:15,36.1
23/02/2023 03:30,35.5
23/02/2023 03:45,36.2
23/02/2023 04:00,37.5
23/02/2023 04:15,41.4
23/02/2023 04:30,47.6
23/02/2023 04:45,56.1
23/02/2023 05:00,72.7
23/02/2023 05:15,88
23/02/2023 05:30,91.6
23/02/2023 05:45,93.3
23/02/2023 06:00,93.2
23/02/2023 06:15,96.6
23/02/2023 06:30,101
23/02/2023 06:45,103.3
23/02/2023 07:00,108.8
23/02/2023 07:15,118.7
23/02/2023 07:30,128.2
23/02/2023 07:45,129.6
23/02/2023 08:00,103.5
23/02/2023 08:15,72.7
23/02/2023 08:30,60.5
23/02/2023 08:45,48.2
23/02/2023 09:00,34
23/02/2023 09:15,27.2
23/02/2023 09:30,24.5
23/02/2023 09:45,24.9
23/02/2023 10:00,27.9
23/02/2023 10:15,29.5
23/02/2023 10:30,31.6
23/02/2023 10:45,33.8
23/02/2023 11:00,32.6
23/02/2023 11:15,34.2
23/02/2023 11:30,37.1
23/02/2023 11:45,33.45
23/02/2023 12:00,29.8
23/02/2023 12:15,26.15
23/02/2023 12:30,22.5
23/02/2023 12:45,22.1
23/02/2023 13:00,21.2
23/02/2023 13:15,19.1
23/02/2023 13:30,18.1
23/02/2023 13:45,17.2
23/02/2023 14:00,17
23/02/2023 14:15,17.3
23/02/2023 14:30,17.1
23/02/2023 14:45,17
23/02/2023 15:00,16.7
23/02/2023 15:15,17.1
23/02/2023 15:30,17.8
23/02/2023 15:45,17.1
23/02/2023 16:00,17.7
23/02/2023 16:15,18
23/02/2023 16:30,18.5
23/02/2023 16:45,17.9
23/02/2023 17:00,18.1
23/02/2023 17:15,18.8
23/02/2023 17:30,19.3
23/02/2023 17:45,19.6
23/02/2023 18:00,19.5
23/02/2023 18:15,19.8
23/02/2023 18:30,19.8
23/02/2023 18:45,20.6
23/02/2023 19:00,21.4
23/02/2023 19:15,21.7
23/02/2023 19:30,21.6
23/02/2023 19:45,21.2
23/02/2023 20:00,20.7
23/02/2023 20:15,19.8
23/02/2023 20:30,19.6
23/02/2023 20:45,20.2
23/02/2023 21:00,20.6
23/02/2023 21:15,22.8
23/02/2023 21:30,26.6
23/02/2023 21:45,29.7
23/02/2023 22:00,30.7
23/02/2023 22:15,30.7
23/02/2023 22:30,30.5
23/02/2023 22:45,29.9
23/02/2023 23:00,29.9
23/02/2023 23:15,31.5
23/02/2023 23:30,34.5
23/02/2023 23:45,38
24/02/2023 00:00,40.9
24/02/2023 00:15,42.5
24/02/2023 00:30,44.1
24/02/2023 00:45,47.8
24/02/2023 01:00,51
24/02/2023 01:15,54.1
24/02/2023 01:30,56.4
24/02/2023 01:45,58.4
24/02/2023 02:00,59.3
24/02/2023 02:15,59.2
24/02/2023 02:30,55.6
24/02/2023 02:45,50.9
24/02/2023 03:00,47.7
24/02/2023 03:15,46.3
24/02/2023 03:30,44.7
24/02/2023 03:45,42.1
24/02/2023 04:00,39
24/02/2023 04:15,36.3
24/02/2023 04:30,33.8
24/02/2023 04:45,35.5
24/02/2023 05:00,40
24/02/2023 05:15,43.3
24/02/2023 05:30,44.4
24/02/2023 05:45,49.7
24/02/2023 06:00,70.1
24/02/2023 06:15,90.9
24/02/2023 06:30,102.8
24/02/2023 06:45,108.6
24/02/2023 07:00,111.5
24/02/2023 07:15,115.3
24/02/2023 07:30,115.9
24/02/2023 07:45,97.7
24/02/2023 08:00,64.8
24/02/2023 08:15,52.4
24/02/2023 08:30,41.5
24/02/2023 08:45,36.3
24/02/2023 09:00,30.3
24/02/2023 09:15,26.5
24/02/2023 09:30,25.4
24/02/2023 09:45,23.7
24/02/2023 10:00,22.1
24/02/2023 10:15,22.2
24/02/2023 10:30,22.7
24/02/2023 10:45,23.7
24/02/2023 11:00,23.9
24/02/2023 11:15,23.2
24/02/2023 11:30,23.5
24/02/2023 11:45,22.8
24/02/2023 12:00,22.1
24/02/2023 12:15,21.4
24/02/2023 12:30,20.7
24/02/2023 12:45,20.1
24/02/2023 13:00,19.8
24/02/2023 13:15,19.2
24/02/2023 13:30,18.6
24/02/2023 13:45,17.8
24/02/2023 14:00,17.8
24/02/2023 14:15,17.2
24/02/2023 14:30,17.1
24/02/2023 14:45,17.7
24/02/2023 15:00,17.9
24/02/2023 15:15,18.4
24/02/2023 15:30,17.9
24/02/2023 15:45,18.7
24/02/2023 16:00,18
24/02/2023 16:15,18.2
24/02/2023 16:30,19.1
24/02/2023 16:45,19
24/02/2023 17:00,18.3
24/02/2023 17:15,17.6
24/02/2023 17:30,17.7
24/02/2023 17:45,18.2
24/02/2023 18:00,18.9
24/02/2023 18:15,20.9
24/02/2023 18:30,23
24/02/2023 18:45,24.5
24/02/2023 19:00,25.8
24/02/2023 19:15,27
24/02/2023 19:30,28.5
24/02/2023 19:45,28.2
24/02/2023 20:00,27.2
24/02/2023 20:15,26.5
24/02/2023 20:30,25.8
24/02/2023 20:45,24.6
24/02/2023 21:00,26.9
24/02/2023 21:15,33.4
24/02/2023 21:30,45
24/02/2023 21:45,45.9
24/02/2023 22:00,43.2
24/02/2023 22:15,41.5
24/02/2023 22:30,41.2
24/02/2023 22:45,39.9
24/02/2023 23:00,37.6
24/02/2023 23:15,35.8
24/02/2023 23:30,36.5
24/02/2023 23:45,35
25/02/2023 00:00,33.5
25/02/2023 00:15,32
25/02/2023 00:30,33.9
25/02/2023 00:45,37.9
25/02/2023 01:00,46.7
25/02/2023 01:15,56.5
25/02/2023 01:30,59.9
25/02/2023 01:45,60.1
25/02/2023 02:00,60.9
25/02/2023 02:15,59.7
25/02/2023 02:30,58.4
25/02/2023 02:45,55.3
25/02/2023 03:00,50.4
25/02/2023 03:15,47.5
25/02/2023 03:30,45.6
25/02/2023 03:45,43.4
25/02/2023 04:00,42.6
25/02/2023 04:15,44.2
25/02/2023 04:30,47
25/02/2023 04:45,48.2
25/02/2023 05:00,49.7
25/02/2023 05:15,56.6
25/02/2023 05:30,66.2
25/02/2023 05:45,71.5
25/02/2023 06:00,74
25/02/2023 06:15,76.5
25/02/2023 06:30,80.3
25/02/2023 06:45,85.7
25/02/2023 07:00,94
25/02/2023 07:15,98.7
25/02/2023 07:30,108.5
25/02/2023 07:45,137.2
25/02/2023 08:00,145.5
25/02/2023 08:15,140.7
25/02/2023 08:30,133.2
25/02/2023 08:45,123.9
25/02/2023 09:00,104.2
25/02/2023 09:15,82.8
25/02/2023 09:30,71.2
25/02/2023 09:45,58.6
25/02/2023 10:00,45.2
25/02/2023 10:15,42.8
25/02/2023 10:30,41.8
25/02/2023 10:45,44.1
25/02/2023 11:00,46.2
25/02/2023 11:15,44.8
25/02/2023 11:30,41.6
25/02/2023 11:45,42.25
25/02/2023 12:00,42.9
25/02/2023 12:15,43.55
25/02/2023 12:30,44.2
25/02/2023 12:45,42.4
25/02/2023 13:00,42.3
25/02/2023 13:15,43.5
25/02/2023 13:30,42.9
25/02/2023 13:45,41.8
25/02/2023 14:00,40.7
25/02/2023 14:15,38.2
25/02/2023 14:30,35.7
25/02/2023 14:45,33.6
25/02/2023 15:00,29.4
25/02/2023 15:15,24.8
25/02/2023 15:30,22.2
25/02/2023 15:45,19.7
25/02/2023 16:00,18.7
25/02/2023 16:15,18.5
25/02/2023 16:30,18.2
25/02/2023 16:45,18.3
25/02/2023 17:00,18.4
25/02/2023 17:15,17.9
25/02/2023 17:30,18.7
25/02/2023 17:45,20.1
25/02/2023 18:00,21.7
25/02/2023 18:15,23.3
25/02/2023 18:30,24.4
25/02/2023 18:45,25.2
25/02/2023 19:00,26.6
25/02/2023 19:15,28.8
25/02/2023 19:30,30.4
25/02/2023 19:45,29.6
25/02/2023 20:00,28.3
25/02/2023 20:15,26.6
25/02/2023 20:30,27.9
25/02/2023 20:45,30.5
25/02/2023 21:00,32.5
25/02/2023 21:15,33.1
25/02/2023 21:30,34.5
25/02/2023 21:45,35.9
25/02/2023 22:00,38.2
25/02/2023 22:15,42.2
25/02/2023 22:30,49.7
25/02/2023 22:45,57.9
25/02/2023 23:00,65.3
25/02/2023 23:15,68.6
25/02/2023 23:30,68.8
25/02/2023 23:45,67.8
26/02/2023 00:00,66.8
26/02/2023 00:15,66
26/02/2023 00:30,66.8
26/02/2023 00:45,67.8
26/02/2023 01:00,65.6
26/02/2023 01:15,62
26/02/2023 01:30,58
26/02/2023 01:45,55.7
26/02/2023 02:00,52.1
26/02/2023 02:15,48.5
26/02/2023 02:30,44.2
26/02/2023 02:45,41.9
26/02/2023 03:00,39.7
26/02/2023 03:15,38.8
26/02/2023 03:30,39.9
26/02/2023 03:45,43.1
26/02/2023 04:00,48.3
26/02/2023 04:15,53.5
26/02/2023 04:30,59.3
26/02/2023 04:45,64.4
26/02/2023 05:00,66.3
26/02/2023 05:15,68.2
26/02/2023 05:30,69.6
26/02/2023 05:45,69
26/02/2023 06:00,67.3
26/02/2023 06:15,65.5
26/02/2023 06:30,65
26/02/2023 06:45,66.1
26/02/2023 07:00,73.5
26/02/2023 07:15,83.3
26/02/2023 07:30,88.6
26/02/2023 07:45,86.7
26/02/2023 08:00,74.3
26/02/2023 08:15,54.1
26/02/2023 08:30,44.9
26/02/2023 08:45,38.8
26/02/2023 09:00,33.4
26/02/2023 09:15,29
26/02/2023 09:30,25.4
26/02/2023 09:45,23.2
26/02/2023 10:00,20.4
26/02/2023 10:15,18.9
26/02/2023 10:30,18.2
26/02/2023 10:45,17
26/02/2023 11:00,16.3
26/02/2023 11:15,15.7
26/02/2023 11:30,16.1
26/02/2023 11:45,16.475
26/02/2023 12:00,16.85
26/02/2023 12:15,17.225
26/02/2023 12:30,17.6
26/02/2023 12:45,18.4
26/02/2023 13:00,19.3
26/02/2023 13:15,20.1
26/02/2023 13:30,22.8
26/02/2023 13:45,25.9
26/02/2023 14:00,29.4
26/02/2023 14:15,32.1
26/02/2023 14:30,34.3
26/02/2023 14:45,36.6
26/02/2023 15:00,38.2
26/02/2023 15:15,39.1
26/02/2023 15:30,39.8
26/02/2023 15:45,40.8
26/02/2023 16:00,42.3
26/02/2023 16:15,43.9
26/02/2023 16:30,44.5
26/02/2023 16:45,44.7
26/02/2023 17:00,45.7
26/02/2023 17:15,44
26/02/2023 17:30,42.9
26/02/2023 17:45,44
26/02/2023 18:00,45.3
26/02/2023 18:15,46.7
26/02/2023 18:30,48.5
26/02/2023 18:45,49.4
26/02/2023 19:00,49.7
26/02/2023 19:15,50.8
26/02/2023 19:30,52
26/02/2023 19:45,52.5
26/02/2023 20:00,52.1
26/02/2023 20:15,52.4
26/02/2023 20:30,53.2
26/02/2023 20:45,55
26/02/2023 21:00,57.4
26/02/2023 21:15,58.9
26/02/2023 21:30,60.1
26/02/2023 21:45,61.6
26/02/2023 22:00,63.6
26/02/2023 22:15,64.8
26/02/2023 22:30,66
26/02/2023 22:45,66.8
26/02/2023 23:00,67
26/02/2023 23:15,67.7
26/02/2023 23:30,68.1
26/02/2023 23:45,68.5
27/02/2023 00:00,70
27/02/2023 00:15,71.2
27/02/2023 00:30,71.7
27/02/2023 00:45,72.4
27/02/2023 01:00,74.6
27/02/2023 01:15,74.7
27/02/2023 01:30,76.4
27/02/2023 01:45,79.4
27/02/2023 02:00,81.2
27/02/2023 02:15,82.7
27/02/2023 02:30,83.2
27/02/2023 02:45,83.6
27/02/2023 03:00,82.9
27/02/2023 03:15,81.5
27/02/2023 03:30,81.1
27/02/2023 03:45,81.7
27/02/2023 04:00,81.7
27/02/2023 04:15,81.7
27/02/2023 04:30,82.2
27/02/2023 04:45,82.1
27/02/2023 05:00,82.3
27/02/2023 05:15,80.9
27/02/2023 05:30,78.9
27/02/2023 05:45,77.8
27/02/2023 06:00,77
27/02/2023 06:15,77
27/02/2023 06:30,75.9
27/02/2023 06:45,75.1
27/02/2023 07:00,74.7
27/02/2023 07:15,75
27/02/2023 07:30,75.6
27/02/2023 07:45,75.6
27/02/2023 08:00,74.2
27/02/2023 08:15,73.7
27/02/2023 08:30,72.4
27/02/2023 08:45,71.7
27/02/2023 09:00,70.5
27/02/2023 09:15,69.2
27/02/2023 09:30,68.6
27/02/2023 09:45,67.2
27/02/2023 10:00,64.2
27/02/2023 10:15,38.8
27/02/2023 10:30,16.7
27/02/2023 10:45,10.9
27/02/2023 11:00,7.5
27/02/2023 11:15,8.5
27/02/2023 11:30,12.2
27/02/2023 11:45,12.6
27/02/2023 12:00,13
27/02/2023 12:15,13.4
27/02/2023 12:30,13.8
27/02/2023 12:45,14.3
27/02/2023 13:00,14.6
27/02/2023 13:15,16.4
27/02/2023 13:30,19.9
27/02/2023 13:45,23.4
27/02/2023 14:00,27.6
27/02/2023 14:15,30.2
27/02/2023 14:30,32.9
27/02/2023 14:45,34.6
27/02/2023 15:00,36.5
27/02/2023 15:15,37.9
27/02/2023 15:30,39.2
27/02/2023 15:45,40.4
27/02/2023 16:00,41.5
27/02/2023 16:15,42.7
27/02/2023 16:30,43.3
27/02/2023 16:45,43.9
27/02/2023 17:00,45.4
27/02/2023 17:15,43.2
27/02/2023 17:30,40.7
27/02/2023 17:45,41.9
27/02/2023 18:00,42.5
27/02/2023 18:15,43.8
27/02/2023 18:30,45.7
27/02/2023 18:45,47.5
27/02/2023 19:00,49.8
27/02/2023 19:15,52.6
27/02/2023 19:30,55.5
27/02/2023 19:45,57.5
27/02/2023 20:00,59.5
27/02/2023 20:15,62.2
27/02/2023 20:30,63.5
27/02/2023 20:45,64.9
27/02/2023 21:00,66.3
27/02/2023 21:15,67
27/02/2023 21:30,67.8
27/02/2023 21:45,68.5
27/02/2023 22:00,69.3
27/02/2023 22:15,70.7
27/02/2023 22:30,71.9
27/02/2023 22:45,73.4
27/02/2023 23:00,74.1
27/02/2023 23:15,75.5
27/02/2023 23:30,76.8
27/02/2023 23:45,78.5
28/02/2023 00:00,80.5
28/02/2023 00:15,81.8
28/02/2023 00:30,83.7
28/02/2023 00:45,85.5
28/02/2023 01:00,86.1
28/02/2023 01:15,86.6
28/02/2023 01:30,86.7
28/02/2023 01:45,86.2
28/02/2023 02:00,86.5
28/02/2023 02:15,86
28/02/2023 02:30,85
28/02/2023 02:45,84.1
28/02/2023 03:00,83.7
28/02/2023 03:15,84
28/02/2023 03:30,84
28/02/2023 03:45,83.9
28/02/2023 04:00,82.8
28/02/2023 04:15,82.2
28/02/2023 04:30,82.6
28/02/2023 04:45,83
28/02/2023 05:00,83.5
28/02/2023 05:15,84.9
28/02/2023 05:30,87
28/02/2023 05:45,88.1
28/02/2023 06:00,89.5
28/02/2023 06:15,90
28/02/2023 06:30,90
28/02/2023 06:45,90.4
28/02/2023 07:00,90.8
28/02/2023 07:15,90.6
28/02/2023 07:30,90.2
28/02/2023 07:45,90.3
28/02/2023 08:00,90.3
28/02/2023 08:15,89.8
28/02/2023 08:30,89.3
28/02/2023 08:45,87.3
28/02/2023 09:00,86.8
28/02/2023 09:15,86.1
28/02/2023 09:30,84.1
28/02/2023 09:45,81.3
28/02/2023 10:00,78.2
28/02/2023 10:15,75
28/02/2023 10:30,71.2
28/02/2023 10:45,28.2
28/02/2023 11:00,18.6
28/02/2023 11:15,17.5
28/02/2023 11:30,20.5
28/02/2023 11:45,22.425
28/02/2023 12:00,24.35
28/02/2023 12:15,26.275
28/02/2023 12:30,28.2
28/02/2023 12:45,34.4
28/02/2023 13:00,39.4
28/02/2023 13:15,43.5
28/02/2023 13:30,45.7
28/02/2023 13:45,46.5
28/02/2023 14:00,48.5
28/02/2023 14:15,49.2
28/02/2023 14:30,49
28/02/2023 14:45,48.4
28/02/2023 15:00,47.8
28/02/2023 15:15,48.1
28/02/2023 15:30,47.9
28/02/2023 15:45,26.2
28/02/2023 16:00,32.7
28/02/2023 16:15,34.6
28/02/2023 16:30,35.1
28/02/2023 16:45,35.7
28/02/2023 17:00,37.5
28/02/2023 17:15,39.8
28/02/2023 17:30,39.9
28/02/2023 17:45,40.7
28/02/2023 18:00,42.2
28/02/2023 18:15,43.3
28/02/2023 18:30,44.9
28/02/2023 18:45,45.9
28/02/2023 19:00,47.8
28/02/2023 19:15,49.9
28/02/2023 19:30,51
28/02/2023 19:45,52.1
28/02/2023 20:00,54.4
28/02/2023 20:15,56
28/02/2023 20:30,58.3
28/02/2023 20:45,59.9
28/02/2023 21:00,60.9
28/02/2023 21:15,62.5
28/02/2023 21:30,63.6
28/02/2023 21:45,64.9
28/02/2023 22:00,66.1
28/02/2023 22:15,66.8
28/02/2023 22:30,67.5
28/02/2023 22:45,68.5
28/02/2023 23:00,68.3
28/02/2023 23:15,69.2
28/02/2023 23:30,69.9
28/02/2023 23:45,70.55
01/03/2023 00:00,71.2
01/03/2023 00:15,72.7
01/03/2023 00:30,74.4
01/03/2023 00:45,75.7
01/03/2023 01:00,77.8
01/03/2023 01:15,79.7
01/03/2023 01:30,80.8
01/03/2023 01:45,82.8
01/03/2023 02:00,84.2
01/03/2023 02:15,84.7
01/03/2023 02:30,85.3
01/03/2023 02:45,85.8
01/03/2023 03:00,86.6
01/03/2023 03:15,87.8
01/03/2023 03:30,88.6
01/03/2023 03:45,89.9
01/03/2023 04:00,91.1
01/03/2023 04:15,91.9
01/03/2023 04:30,92
01/03/2023 04:45,93.4
01/03/2023 05:00,96.1
01/03/2023 05:15,98.8
01/03/2023 05:30,99.3
01/03/2023 05:45,99.3
01/03/2023 06:00,98.8
01/03/2023 06:15,98.4
01/03/2023 06:30,97.9
01/03/2023 06:45,96.9
01/03/2023 07:00,96.1
01/03/2023 07:15,95.7
01/03/2023 07:30,94.9
01/03/2023 07:45,94.2
01/03/2023 08:00,94
01/03/2023 08:15,94.3
01/03/2023 08:30,94
01/03/2023 08:45,93.6
01/03/2023 09:00,94.1
01/03/2023 09:15,93.9
01/03/2023 09:30,91
01/03/2023 09:45,87.5
01/03/2023 10:00,82.5
01/03/2023 10:15,79.7
01/03/2023 10:30,76.9
01/03/2023 10:45,29.9
01/03/2023 11:00,21.5
01/03/2023 11:15,19.5
01/03/2023 11:30,20.1
01/03/2023 11:45,44.50000001
01/03/2023 12:00,68.90000001
01/03/2023 12:15,93.3
01/03/2023 12:30,117.7
01/03/2023 12:45,149.1
01/03/2023 13:00,90.4
01/03/2023 13:15,83.2
01/03/2023 13:30,82.6
01/03/2023 13:45,82.2
01/03/2023 14:00,83
01/03/2023 14:15,83.1
01/03/2023 14:30,82
01/03/2023 14:45,80.4
01/03/2023 15:00,78.7
01/03/2023 15:15,77.2
01/03/2023 15:30,75.3
01/03/2023 15:45,73
01/03/2023 16:00,73.1
01/03/2023 16:15,72.6
01/03/2023 16:30,72.4
01/03/2023 16:45,71.3
01/03/2023 17:00,43.3
01/03/2023 17:15,17.6
01/03/2023 17:30,15
01/03/2023 17:45,17.6
01/03/2023 18:00,22.3
01/03/2023 18:15,27.4
01/03/2023 18:30,31.3
01/03/2023 18:45,34.7
01/03/2023 19:00,38.7
01/03/2023 19:15,41.1
01/03/2023 19:30,42.8
01/03/2023 19:45,44.1
01/03/2023 20:00,46.2
01/03/2023 20:15,48.9
01/03/2023 20:30,50.5
01/03/2023 20:45,51.7
01/03/2023 21:00,54
01/03/2023 21:15,55.1
01/03/2023 21:30,55.2
01/03/2023 21:45,56.1
01/03/2023 22:00,57.1
01/03/2023 22:15,59.3
01/03/2023 22:30,61.1
01/03/2023 22:45,63.6
01/03/2023 23:00,66
01/03/2023 23:15,68
01/03/2023 23:30,70
01/03/2023 23:45,72.9
02/03/2023 00:00,75.4
02/03/2023 00:15,77.5
02/03/2023 00:30,79.8
02/03/2023 00:45,82.5
02/03/2023 01:00,84.9
02/03/2023 01:15,87.1
02/03/2023 01:30,88.7
02/03/2023 01:45,90
02/03/2023 02:00,90.7
02/03/2023 02:15,91.8
02/03/2023 02:30,92
02/03/2023 02:45,92.2
02/03/2023 03:00,93.5
02/03/2023 03:15,95.6
02/03/2023 03:30,97.9
02/03/2023 03:45,98.9
02/03/2023 04:00,99.5
02/03/2023 04:15,100.2
02/03/2023 04:30,99.4
02/03/2023 04:45,98.7
02/03/2023 05:00,98
02/03/2023 05:15,98
02/03/2023 05:30,96.9
02/03/2023 05:45,95.1
02/03/2023 06:00,93.5
02/03/2023 06:15,92.4
02/03/2023 06:30,91.4
02/03/2023 06:45,90.3
02/03/2023 07:00,89.5
02/03/2023 07:15,89.9
02/03/2023 07:30,89.6
02/03/2023 07:45,89.7
02/03/2023 08:00,89
02/03/2023 08:15,87.9
02/03/2023 08:30,86.6
02/03/2023 08:45,86.2
02/03/2023 09:00,86.2
02/03/2023 09:15,86.3
02/03/2023 09:30,84.6
02/03/2023 09:45,80.7
02/03/2023 10:00,77.5
02/03/2023 10:15,58.1
02/03/2023 10:30,26.9
02/03/2023 10:45,23.9
02/03/2023 11:00,22.9
02/03/2023 11:15,24.1
02/03/2023 11:30,25
02/03/2023 11:45,25.45
02/03/2023 12:00,25.9
02/03/2023 12:15,26.35
02/03/2023 12:30,26.8
02/03/2023 12:45,28.7
02/03/2023 13:00,32.6
02/03/2023 13:15,36
02/03/2023 13:30,39.1
02/03/2023 13:45,42.2
02/03/2023 14:00,45.1
02/03/2023 14:15,47.7
02/03/2023 14:30,49.2
02/03/2023 14:45,51.2
02/03/2023 15:00,53.2
02/03/2023 15:15,54.5
02/03/2023 15:30,55.8
02/03/2023 15:45,57.4
02/03/2023 16:00,59.1
02/03/2023 16:15,61.2
02/03/2023 16:30,59.8
02/03/2023 16:45,53
02/03/2023 17:00,48.6
02/03/2023 17:15,47.7
02/03/2023 17:30,47.5
02/03/2023 17:45,46.6
02/03/2023 18:00,47.9
02/03/2023 18:15,49.8
02/03/2023 18:30,50.7
02/03/2023 18:45,51.9
02/03/2023 19:00,53
02/03/2023 19:15,53.9
02/03/2023 19:30,53.9
02/03/2023 19:45,54.6
02/03/2023 20:00,54.7
02/03/2023 20:15,55.6
02/03/2023 20:30,56.2
02/03/2023 20:45,57.4
02/03/2023 21:00,59
02/03/2023 21:15,60.2
02/03/2023 21:30,61.2
02/03/2023 21:45,61.6
02/03/2023 22:00,61.5
02/03/2023 22:15,62.6
02/03/2023 22:30,63.5
02/03/2023 22:45,64
02/03/2023 23:00,65.6
02/03/2023 23:15,66.8
02/03/2023 23:30,66.9
02/03/2023 23:45,67.3
03/03/2023 00:00,68.2
03/03/2023 00:15,68.7
03/03/2023 00:30,69.5
03/03/2023 00:45,70.2
03/03/2023 01:00,71.7
03/03/2023 01:15,73.2
03/03/2023 01:30,74
03/03/2023 01:45,74.5
03/03/2023 02:00,75.6
03/03/2023 02:15,76.1
03/03/2023 02:30,76.1
03/03/2023 02:45,75.5
03/03/2023 03:00,75.4
03/03/2023 03:15,75.4
03/03/2023 03:30,75
03/03/2023 03:45,75.8
03/03/2023 04:00,75.1
03/03/2023 04:15,74.7
03/03/2023 04:30,74.3
03/03/2023 04:45,74.5
03/03/2023 05:00,74.4
03/03/2023 05:15,75
03/03/2023 05:30,74.8
03/03/2023 05:45,75
03/03/2023 06:00,75.7
03/03/2023 06:15,76.8
03/03/2023 06:30,78.5
03/03/2023 06:45,79.5
03/03/2023 07:00,79.5
03/03/2023 07:15,79.4
03/03/2023 07:30,78.9
03/03/2023 07:45,78.8
03/03/2023 08:00,78.6
03/03/2023 08:15,78.6
03/03/2023 08:30,78.3
03/03/2023 08:45,76.8
03/03/2023 09:00,76.6
03/03/2023 09:15,78.2
03/03/2023 09:30,78.4
03/03/2023 09:45,76.6
03/03/2023 10:00,71.8
03/03/2023 10:15,68.8
03/03/2023 10:30,36.7
03/03/2023 10:45,16.2
03/03/2023 11:00,14.7
03/03/2023 11:15,12.6
03/03/2023 11:30,12.8
03/03/2023 11:45,13.725
03/03/2023 12:00,14.65
03/03/2023 12:15,15.575
03/03/2023 12:30,16.5
03/03/2023 12:45,17.2
03/03/2023 13:00,17.4
03/03/2023 13:15,17.6
03/03/2023 13:30,17.4
03/03/2023 13:45,17.4
03/03/2023 14:00,17.7
03/03/2023 14:15,17.1
03/03/2023 14:30,17
03/03/2023 14:45,17.4
03/03/2023 15:00,17.4
03/03/2023 15:15,18.1
03/03/2023 15:30,18.6
03/03/2023 15:45,19.3
03/03/2023 16:00,19.2
03/03/2023 16:15,19
03/03/2023 16:30,19
03/03/2023 16:45,19.4
03/03/2023 17:00,19.7
03/03/2023 17:15,20.7
03/03/2023 17:30,21.3
03/03/2023 17:45,22.3
03/03/2023 18:00,22.8
03/03/2023 18:15,24.5
03/03/2023 18:30,27.5
03/03/2023 18:45,34.1
03/03/2023 19:00,38.2
03/03/2023 19:15,44.3
03/03/2023 19:30,51.8
03/03/2023 19:45,55.9
03/03/2023 20:00,59.5
03/03/2023 20:15,60.6
03/03/2023 20:30,61
03/03/2023 20:45,62.1
03/03/2023 21:00,60.8
03/03/2023 21:15,58.2
03/03/2023 21:30,56.4
03/03/2023 21:45,56.1
03/03/2023 22:00,55.7
03/03/2023 22:15,52.6
03/03/2023 22:30,47.5
03/03/2023 22:45,42
03/03/2023 23:00,37.3
03/03/2023 23:15,34.5
03/03/2023 23:30,31.8
03/03/2023 23:45,30.9
04/03/2023 00:00,30.9
04/03/2023 00:15,30.4
04/03/2023 00:30,30.9
04/03/2023 00:45,36.6
04/03/2023 01:00,44.3
04/03/2023 01:15,50.9
04/03/2023 01:30,57.8
04/03/2023 01:45,62.2
04/03/2023 02:00,60.9
04/03/2023 02:15,55.4
04/03/2023 02:30,49.5
04/03/2023 02:45,50.8
04/03/2023 03:00,55.4
04/03/2023 03:15,60.8
04/03/2023 03:30,65.3
04/03/2023 03:45,69.4
04/03/2023 04:00,73.5
04/03/2023 04:15,77
04/03/2023 04:30,78.9
04/03/2023 04:45,79.1
04/03/2023 05:00,73.4
04/03/2023 05:15,68.9
04/03/2023 05:30,65.5
04/03/2023 05:45,57.6
04/03/2023 06:00,45.7
04/03/2023 06:15,36.2
04/03/2023 06:30,31.7
